brand_id,brand::ar,brand::en,brand_info_story::ar,brand_info_story::en,branded_vs_private_label,brand_owner::en,is_valid,brand_owner::ar,brand_owner::ku,brand::ku,brand_info_story::ku,brand_type::en
pediafast,Pediafast,Pediafast,,,,PEDIAFAST,True,,,,,
perma,Perma,Perma,,,,PERMA,True,,,,,
petal,Petal,Petal,,,,PETAL,True,,,,,
pharmaline,Pharmaline,Pharmaline,,,,PHARMALINE,True,,,,,
physiodose,Physiodose,Physiodose,,,,PHYSIODOSE,True,,,,,
playsafe,Playsafe,Playsafe,,,,PLAYSAFE,True,,,,,
powerhoney,Powerhoney,Powerhoney,,,,POWERHONEY,True,,,,,
pregvyte,Pregvyte,Pregvyte,,,,,True,,,,,
premeno,Premeno,Premeno,,,,PREMENO,True,,,,,
presense,Presense,Presense,,,,PRESENSE,True,,,,,
principle,Principle,Principle,,,,PRINCIPLE,True,,,,,
proactiv,Proactiv,Proactiv,,,,PROACTIV,True,,,,,
procto_glyvenol,Procto-Glyvenol,Procto-Glyvenol,,,,Haleon,True,Haleon,,,,
profoot,Profoot,Profoot,,,,PROFOOT,True,,,,,
promensil,Promensil,Promensil,,,,PROMENSIL,True,,,,,
pro_pl,Pro-Pl,Pro-Pl,,,,PRO-PL,True,,,,,
qaadu,Qaadu,Qaadu,,,,QAADU,True,,,,,
quret,Quret,Quret,,,,QURET,True,,,,,
qvs,Qvs,Qvs,,,,QVS,True,,,,,
rawganic,Rawganic,Rawganic,,,,RAWGANIC,True,,,,,
respironics,Respironics,Respironics,,,,RESPIRONICS,True,,,,,
rofenac,Rofenac,Rofenac,,,,Spimaco,True,,,,,
saferomin,Saferomin,Saferomin,,,,SAFEROMIN,True,,,,,
saferomin_c,Saferomin-C,Saferomin-C,,,,,True,,,,,
scivation,Scivation,Scivation,,,,SCIVATION,True,,,,,
sider,Sider,Sider,,,,,True,,,,,
soft_pure,Soft & Pure,Soft & Pure,,,,SOFT & PURE,True,,,,,
soulflower,Soulflower,Soulflower,,,,SOULFLOWER,True,,,,,
source,Source,Source,,,,SOURCE,True,,,,,
stainmaster,Stainmaster,Stainmaster,,,,Invista,True,,,,,
stargold,Stargold,Stargold,,,,STARGOLD,True,,,,,
starky,Starky,Starky,,,,STARKY,True,,,,,
starmark,Starmark,Starmark,,,,,True,,,,,
steenbergs,Steenbergs,Steenbergs,,,,Steenbergs Limited,True,,,,,
sun_bell,Sun Bell,Sun Bell,,,,SUN BELL,True,,,,,
sunnyd,SunnyD,SunnyD,,,,Sunny Delight Beverages Co.,True,,,,,
sunset_shack,Sunset Shack,Sunset Shack,,,,SUNSET SHACK,True,,,,,
sunvalley,Sunvalley,Sunvalley,,,,,True,,,,,
superortho,Superortho,Superortho,,,,SUPERORTHO,True,,,,,
sweet_joy,Sweet & Joy,Sweet & Joy,,,,,True,,,,,
sweet_baby_ray_s,Sweet Baby Ray's,Sweet Baby Ray's,,,,SWEET BABY RAY'S,True,,,,,
taleen_cafe,Taleen Cafe,Taleen Cafe,,,,TALEEN CAFE,True,,,,,
tebodont_f,Tebodont-F,Tebodont-F,,,,,True,,,,,
terling,Terling,Terling,,,,TERLING,True,,,,,
theye,Theye,Theye,,,,THEYE,True,,,,,
thinkthin,Thinkthin,Thinkthin,,,,THINKTHIN,True,,,,,
threptin,Threptin,Threptin,,,,THREPTIN,True,,,,,
tonitto,Tonitto,Tonitto,,,,,True,,,,,
tootsie_roll,Tootsie Roll,Tootsie Roll,,,,TOOTSIE ROLL,True,,,,,
torie_howard,Torie & Howard,Torie & Howard,,,,,True,,,,,
trivision,Trivision,Trivision,,,,,True,,,,,
unimed,Unimed,Unimed,,,,UNIMED,True,,,,,
vegan_pure,Vegan Pure,Vegan Pure,,,,VEGAN PURE,True,,,,,
v_gum_s,V-Gum's,V-Gum's,,,,V-GUM'S,True,,,,,
vismed,Vismed,Vismed,,,,TRB Chemedica AG,True,,,,,
vitalgrana,Vitalgrana,Vitalgrana,,,,VITALGRANA,True,,,,,
vitane_s,Vitane's,Vitane's,,,,VITANE'S,True,,,,,
v_min_soy,V-Min Soy,V-Min Soy,,,,V-MIN SOY,True,,,,,
walter,Walter,Walter,,,,WALTER,True,,,,,
weleda,Weleda,Weleda,,,,WELEDA,True,,,,,
well_s,Well's,Well's,,,,WELL'S,True,,,,,
winona_pure,Winona Pure,Winona Pure,,,,,True,,,,,
wizoo,Wizoo,Wizoo,,,,,True,,,,,
wobbly_worms,Wobbly Worms,Wobbly Worms,,,,WOBBLY WORMS,True,,,,,
x_plose,X-Plose,X-Plose,,,,X-PLOSE,True,,,,,
xtrike_me,Xtrike Me,Xtrike Me,,,,,True,,,,,
yacht_man,Yacht Man,Yacht Man,,,,,True,,,,,
yakisoba,Yakisoba,Yakisoba,,,,YAKISOBA,True,,,,,
ybarra,Ybarra,Ybarra,,,,YBARRA,True,,,,,
yison,Yison,Yison,,,,Yison,True,,,,,
yo_nuts,Yo Nuts,Yo Nuts,,,,,True,,,,,
youqi,Youqi,Youqi,,,,YOUQI,True,,,,,
yumkeemz,Yumkeemz,Yumkeemz,,,,,True,,,,,
zed_candy,Zed Candy,Zed Candy,,,,ZED CANDY,True,,,,,
zeera_plus,Zeera Plus,Zeera Plus,,,,,True,,,,,
zgts,Zgts,Zgts,,,,ZGTS,True,,,,,
al_sonbolah,Al Sonbolah,Al Sonbolah,,,,,True,,,,,
spice_and_all_things_nice,Spice and All Things Nice,Spice and All Things Nice,,,,,True,,,,,
spiro_spathis,Spiro Spathis,Spiro Spathis,,,,SPIRO SPATHIS,True,,,,,
super_doll,Super Doll,Super Doll,,,,SUPER DOLL,True,,,,,
suwalif_tea,Suwalif Tea,Suwalif Tea,,,,SUWALIF TEA,True,,,,,
sweetbox,Sweetbox,Sweetbox,,,,SWEETBOX,False,,,,,
patriot,Patriot,Patriot,,,,,True,,,,,
plastospray,Plastospray,Plastospray,,,,,True,,,,,
pasante,Pasante,Pasante,,,,PASANTE,True,,,,,
prime_market,Prime Market,Prime Market,,,,PRIME MARKET,True,,,,,
prevent,Prevent,Prevent,,,,,True,,,,,
bambu,Bambu,Bambu,,,,,True,,,,,
biokosma,Biokosma,Biokosma,,,,BIOKOSMA,True,,,,,
davert,Davert,Davert,,,,,True,,,,,
dental_lace,Dental Lace,Dental Lace,,,,,True,,,,,
eco_coconut,Eco Coconut,Eco Coconut,,,,,True,,,,,
eco_living,Eco Living,Eco Living,,,,,True,,,,,
ecoffee,Ecoffee,Ecoffee,,,,,True,,,,,
georganics,Georganics,Georganics,,,,GEORGANICS,True,,,,,
goodlight,Goodlight,Goodlight,,,,,True,,,,,
huskee,Huskee,Huskee,,,,,True,,,,,
hydrophil,Hydrophil,Hydrophil,,,,HYDROPHIL,True,,,,,
keepcup,Keepcup,Keepcup,,,,,True,,,,,
lamazuna,Lamazuna,Lamazuna,,,,,True,,,,,
madre_labs,Madre Labs,Madre Labs,,,,,True,,,,,
mamaearth,Mamaearth,Mamaearth,,,,MAMAEARTH,True,,,,,
maximuscle,Maximuscle,Maximuscle,,,,,True,,,,,
nevada,Nevada,Nevada,,,,NEVADA,True,,,,,
newdles,Newdles,Newdles,,,,,True,,,,,
nutrinut,Nutrinut,Nutrinut,,,,NUTRINUT,True,,,,,
ocean_saver,Ocean Saver,Ocean Saver,,,,,True,,,,,
organi_cup,Organi Cup,Organi Cup,,,,,True,,,,,
organic_land,ORGANIC LAND,ORGANIC LAND,,,,ORGANIC LAND,True,,,,,
patch,Patch,Patch,,,,PATCH,True,,,,,
rael,Rael,Rael,,,,RAEL,True,,,,,
redecker,Redecker,Redecker,,,,,True,,,,,
terrasana,Terrasana,Terrasana,,,,TERRASANA,True,,,,,
the_honey_pot,The Honey Pot,The Honey Pot,,,,,True,,,,,
tru_earth,Tru Earth,Tru Earth,,,,,True,,,,,
you_oil,You & Oil,You & Oil,,,,YOU & OIL,True,,,,,
ada,Ada,Ada,,,,ADA,True,,,,,
al_amana,Al Amana,Al Amana,,,,AL AMANA,True,,,,,
al_kassal,Al Kassal,Al Kassal,,,,AL KASSAL,True,,,,,
amana,Amana,Amana,,,,AMANA,True,,,,,
american_fresh,American Fresh,American Fresh,,,,AMERICAN FRESH,True,,,,,
angham_al_hub,Angham Al Hub,Angham Al Hub,,,,,True,,,,,
anilar,Anilar,Anilar,,,,ANILAR,True,,,,,
annnubala_coffee,Annnubala Coffee,Annnubala Coffee,,,,,True,,,,,
antald,Antald,Antald,,,,ANTALD,True,,,,,
apta,Apta,Apta,,,,,True,,,,,
babaevsky,Babaevsky,Babaevsky,,,,,True,,,,,
badia_farms,Badia Farms,Badia Farms,,,,BADIA FARMS,True,,,,,
bake_parlor,Bake Parlor,Bake Parlor,,,,BAKE PARLOR,True,,,,,
barratt,Barratt,Barratt,,,,Barratt,True,,,,,
bc_care,Bc & Care,Bc & Care,,,,,True,,,,,
bekaji,Bekaji,Bekaji,,,,BEKAJI,True,,,,,
beladna,Beladna,Beladna,,,,BELADNA,True,,,,,
belozerkowskaja,Belozerkowskaja,Belozerkowskaja,,,,,True,,,,,
big_eyes,Big Eyes,Big Eyes,,,,,True,,,,,
black_rose,Black Rose,Black Rose,,,,,True,,,,,
blanco,Blanco,Blanco,,,,BLANCO,True,,,,,
borophone,Borophone,Borophone,,,,,True,,,,,
bqz,BQZ,BQZ,,,,BQZ,True,,,,,
bright_fox,Bright Fox,Bright Fox,,,,,True,,,,,
caffe_trombetta,Caffe Trombetta,Caffe Trombetta,,,,CAFFE TROMBETTA,True,,,,,
candy_time,Candy Time,Candy Time,,,,,True,,,,,
chanlanya,Chanlanya,Chanlanya,,,,,True,,,,,
cheebies,Cheebies,Cheebies,,,,CHEEBIES,True,,,,,
cheetoz,Cheetoz,Cheetoz,,,,CHEETOZ,True,,,,,
cho_cho,Cho Cho,Cho Cho,,,,CHO CHO,True,,,,,
classic_games,Classic Games,Classic Games,,,,CLASSIC GAMES,True,,,,,
classic_snacks,Classic Snacks,Classic Snacks,,,,CLASSIC SNACKS,True,,,,,
cookie_heaven,Cookie Heaven,Cookie Heaven,,,,COOKIE HEAVEN,True,,,,,
dagan,Dagan,Dagan,,,,,True,,,,,
delin,Delin,Delin,,,,DELIN,True,,,,,
dorall_collection,Dorall Collection,Dorall Collection,,,,DORALL COLLECTION,False,,,,,
dp,DP ,DP ,,,,,True,,,,,
dr_scent,Dr Scent,Dr Scent,,,,DR SCENT,True,,,,,
dr_james,Dr.James,Dr.James,,,,DR.JAMES,True,,,,,
drumint,Drumint,Drumint,,,,DRUMINT,True,,,,,
dubai_official,Dubai Official,Dubai Official,,,,DUBAI OFFICIAL,True,,,,,
edifier,Edifier,Edifier,,,,,True,,,,,
elmore,Elmore,Elmore,,,,,True,,,,,
elvan_goflet,Elvan Goflet,Elvan Goflet,,,,,True,,,,,
enogreeting,Enogreeting,Enogreeting,,,,,True,,,,,
estelin,Estelin,Estelin,,,,ESTELIN,True,,,,,
fena,Fena,Fena,,,,,True,,,,,
finc,Finc,Finc,,,,FINC,True,,,,,
fleek,Fleek,Fleek,,,,FLEEK,True,,,,,
forti,Forti,Forti,,,,FORTI,True,,,,,
fresh_food,Fresh Food,Fresh Food,,,,FRESH FOOD,True,,,,,
fresh_vite,Fresh Vite,Fresh Vite,,,,FRESH VITE,True,,,,,
fruit_of_the_wokali,Fruit Of The Wokali,Fruit Of The Wokali,,,,FRUIT OF THE WOKALI,True,,,,,
fullo,Fullo,Fullo,,,,FULLO,True,,,,,
fun_stix,Fun Stix,Fun Stix,,,,FUN STIX,True,,,,,
gabriela,Gabriela,Gabriela,,,,,True,,,,,
gino_max,Gino Max,Gino Max,,,,,True,,,,,
go_choco_weelz,Go Choco Weelz,Go Choco Weelz,,,,,True,,,,,
golden_break,Golden Break,Golden Break,,,,GOLDEN BREAK,True,,,,,
golden_girl,Golden Girl,Golden Girl,,,,GOLDEN GIRL,True,,,,,
golden_rose,Golden Rose,Golden Rose,,,,GOLDEN ROSE,True,,,,,
golestan,Golestan,Golestan,,,,GOLESTAN,True,,,,,
green_trap,Green Trap,Green Trap,,,,GREEN TRAP,True,,,,,
gyoza_mandu,Gyoza Mandu,Gyoza Mandu,,,,GYOZA MANDU,True,,,,,
h52,H52,H52,,,,H52,True,,,,,
hakka,Hakka,Hakka,,,,,True,,,,,
haoxiang,Haoxiang,Haoxiang,,,,HAOXIANG,True,,,,,
haug,Haug,Haug,,,,HAUG,True,,,,,
herbal_skin,Herbal Skin,Herbal Skin,,,,,True,,,,,
ioniki,Ioniki,Ioniki,,,,IONIKI,True,,,,,
isonic,Isonic,Isonic,,,,ISONIC,True,,,,,
istemrar,Istemrar,Istemrar,,,,,True,,,,,
itineraire_des_saveurs,Itineraire Des Saveurs,Itineraire Des Saveurs,,,,,True,,,,,
jake_vitamincandy,Jake Vitamincandy,Jake Vitamincandy,,,,JAKE VITAMINCANDY,True,,,,,
jazaa,Jazaa,Jazaa,,,,JAZAA,True,,,,,
jean_paul,Jean Paul,Jean Paul,,,,JEAN PAUL,True,,,,,
kala_kola,Kala Kola,Kala Kola,,,,KALA KOLA,True,,,,,
kamila,Kamila,Kamila,,,,KAMILA,True,,,,,
khalva,Khalva,Khalva,,,,,True,,,,,
kiuts,Kiuts,Kiuts,,,,KIUTS,True,,,,,
kofa,Kofa,Kofa,,,,,True,,,,,
krasny_oktyabr,Krasny Oktyabr,Krasny Oktyabr,,,,KRASNY OKTYABR,True,,,,,
la_british,La British,La British,,,,LA BRITISH,True,,,,,
le_chen_le_roseau,Le Chen & Le Roseau,Le Chen & Le Roseau,,,,,True,,,,,
lechao,Lechao,Lechao,,,,LECHAO,True,,,,,
lee,Lee,Lee,,,,Kontoor Brands,True,,,,,
legos,Legos,Legos,,,,,True,,,,,
little_hearts,Little Hearts,Little Hearts,,,,,True,,,,,
live_green,Live Green,Live Green,,,,LIVE GREEN,True,,,,,
lj,LJ,LJ,,,,,True,,,,,
loose_unicorns,Loose Unicorns,Loose Unicorns,,,,LOOSE UNICORNS,True,,,,,
lorenzo,Lorenzo,Lorenzo,,,,LORENZO,True,,,,,
love_bite,Love Bite,Love Bite,,,,,True,,,,,
ls_bl,Ls Bl,Ls Bl,,,,LS BL,True,,,,,
l_unico,L'Unico,L'Unico,,,,,True,,,,,
madina_garden,Madina Garden,Madina Garden,,,,,True,,,,,
mahmood_tea,Mahmood Tea,Mahmood Tea,,,,MAHMOOD TEA,True,,,,,
mahram,Mahram,Mahram,,,,MAHRAM,True,,,,,
mazayah,Mazayah,Mazayah,,,,MAZAYAH,True,,,,,
mega_tools,Mega Tools,Mega Tools,,,,MEGA TOOLS,True,,,,,
mellinim,Mellinim,Mellinim,,,,MELLINIM,True,,,,,
memoris_precious,Memoris-Precious,Memoris-Precious,,,,,True,,,,,
mi,Mi,Mi,,,,,True,,,,,
mihan,Mihan,Mihan,,,,MIHAN,True,,,,,
mintra,Mintra,Mintra,,,,MINTRA,True,,,,,
moona_clean,Moona Clean,Moona Clean,,,,,True,,,,,
motichoor_ladoo,Motichoor Ladoo,Motichoor Ladoo,,,,,True,,,,,
msyaho,Msyaho,Msyaho,,,,,True,,,,,
mukhallat_nadir,Mukhallat Nadir,Mukhallat Nadir,,,,,True,,,,,
mychoice,Mychoice,Mychoice,,,,MYCHOICE,True,,,,,
naagin,Naagin,Naagin,,,,,True,,,,,
nadi,Nadi,Nadi,,,,NADI,True,,,,,
nihma,Nihma,Nihma,,,,NIHMA,True,,,,,
noi_real,Noi Real,Noi Real,,,,NOI REAL,True,,,,,
nut_candy,Nut Candy,Nut Candy,,,,,True,,,,,
oivia,Oivia,Oivia,,,,OIVIA,True,,,,,
oliveral,Oliveral,Oliveral,,,,,True,,,,,
pcg,Pcg,Pcg,,,,PCG,True,,,,,
pentavie,Pentavie,Pentavie,,,,PENTAVIE,True,,,,,
pidilite,Pidilite,Pidilite,,,,,True,,,,,
posnob,Posnob,Posnob,,,,,True,,,,,
powerology,Powerology,Powerology,,,,POWEROLOGY,True,,,,,
primeluci,Primeluci,Primeluci,,,,,True,,,,,
professional_touch,Professional Touch,Professional Touch,,,,PROFESSIONAL TOUCH,True,,,,,
prophecy,Prophecy,Prophecy,,,,PROPHECY,True,,,,,
r15,R15,R15,,,,,True,,,,,
radhas,Radhas,Radhas,,,,RADHAS,True,,,,,
rahmani,Rahmani,Rahmani,,,,RAHMANI,True,,,,,
rani_s,Rani's,Rani's,,,,,True,,,,,
rasti,Rasti,Rasti,,,,RASTI,True,,,,,
red_sun,Red Sun,Red Sun,,,,,True,,,,,
roger_vidal,Roger Vidal,Roger Vidal,,,,,True,,,,,
rotfront,Rotfront,Rotfront,,,,ROTFRONT,True,,,,,
roxy,Roxy,Roxy,,,,,True,,,,,
royal_palace,Royal Palace,Royal Palace,,,,ROYAL PALACE,True,,,,,
ruca_s_select,Ruca's Select,Ruca's Select,,,,,True,,,,,
sabzan,Sabzan,Sabzan,,,,,True,,,,,
sam_tools,Sam Tools,Sam Tools,,,,,True,,,,,
sandberg,Sandberg,Sandberg,,,,SANDBERG,True,,,,,
sanito,Sanito,Sanito,,,,SANITO,True,,,,,
sekizo,Sekizo,Sekizo,,,,SEKIZO,True,,,,,
shams_al_khaleej,Shams Al Khaleej,Shams Al Khaleej,,,,,True,,,,,
shine,Shine,Shine,,,,SHINE,True,,,,,
shirin_asal,Shirin Asal,Shirin Asal,,,,SHIRIN ASAL,True,,,,,
shude,Shude,Shude,,,,SHUDE,True,,,,,
sleep_well,Sleep Well,Sleep Well,,,,SLEEP WELL,True,,,,,
snacker,Snacker,Snacker,,,,,True,,,,,
splender,Splender,Splender,,,,SPLENDER,True,,,,,
starex,Starex,Starex,,,,STAREX,True,,,,,
strudles,Strudles,Strudles,,,,,True,,,,,
subaru,Subaru,Subaru,,,,Subaru Corporation,True,,,,,
sweet_dreams,Sweet Dreams,Sweet Dreams,,,,SWEET DREAMS,True,,,,,
sweet_saha,Sweet Saha,Sweet Saha,,,,SWEET SAHA,True,,,,,
taksa,Taksa,Taksa,,,,TAKSA,True,,,,,
tet,Tet,Tet,,,,TET,True,,,,,
tikitaka,Tikitaka,Tikitaka,,,,TIKITAKA,True,,,,,
tomay,Tomay,Tomay,,,,,True,,,,,
trackle,Trackle,Trackle,,,,,True,,,,,
travel_games,Travel Games,Travel Games,,,,TRAVEL GAMES,True,,,,,
treet,Treet,Treet,,,,TREET,True,,,,,
trutone,Trutone,Trutone,,,,TRUTONE,True,,,,,
udarnitsa,Udarnitsa,Udarnitsa,,,,UDARNITSA,True,,,,,
unisoft,Unisoft,Unisoft,,,,UNISOFT,True,,,,,
urban_nest,Urban Nest,Urban Nest,,,,URBAN NEST,True,,,,,
ushas,Ushas,Ushas,,,,USHAS,True,,,,,
vanelli_truffles,Vanelli Truffles,Vanelli Truffles,,,,,True,,,,,
vedaone,Vedaone,Vedaone,,,,VEDAONE,True,,,,,
vegaone,Vegaone,Vegaone,,,,,True,,,,,
vitamin_e,Vitamin E,Vitamin E,,,,VITAMIN E,True,,,,,
washwasha,Washwasha,Washwasha,,,,,True,,,,,
wengu,Wengu,Wengu,,,,,True,,,,,
wf,WF,WF,,,,,True,,,,,
wilde_gurken,Wilde Gurken,Wilde Gurken,,,,,True,,,,,
world_s_smallest,World'S Smallest,World'S Smallest,,,,,True,,,,,
wunder_baum,Wunder-Baum,Wunder-Baum,,,,WUNDER-BAUM,True,,,,,
x_one,X-One,X-One,,,,X-ONE,True,,,,,
yanqina,Yanqina,Yanqina,,,,,True,,,,,
yd,Yd,Yd,,,,,True,,,,,
yesido,Yesido,Yesido,,,,YESIDO,True,,,,,
yoga_pulp,Yoga Pulp,Yoga Pulp,,,,,True,,,,,
yuefan_balloons,Yuefan Balloons,Yuefan Balloons,,,,YUEFAN BALLOONS,True,,,,,
zareena,Zareena,Zareena,,,,,True,,,,,
zenker,Zenker,Zenker,,,,ZENKER,True,,,,,
zhida,Zhida,Zhida,,,,ZHIDA,True,,,,,
zodiac,Zodiac,Zodiac,,,,ZODIAC,True,,,,,
chefy_mix,Chefy Mix,Chefy Mix,,,,CHEFY MIX,True,,,,,
k_n_b,K.N.B,K.N.B,,,,K.N.B,True,,,,,
el_arosa,El Arosa,El Arosa,,,,EL AROSA,True,,,,,
smileat,,Smileat,,,,,True,,,,,
caf,CAF,CAF,,,,CAF,True,,,,,
baha,Baha,Baha,,,,BAHA,True,,,,,
eya_clean,Eya Clean,Eya Clean,,,,EYA CLEAN,True,,,,,
poo_pourri,Poo-Pourri,Poo-Pourri,,,,POO-POURRI,True,,,,,
foodway,Foodway,Foodway,,,,FOODWAY,True,,,,,
mr_cookie,Mr.Cookie,Mr.Cookie,,,,MR.COOKIE,True,,,,,
4_deers,4 Deer's,4 Deer's,,,,,True,,,,,
al_hasen,Al-Hasen,Al-Hasen,,,,AL-HASEN,True,,,,,
al_barakat,Al-Barakat,Al-Barakat,,,,AL-BARAKAT,True,,,,,
alli,Alli,Alli,,,,GSK,True,,,,,
alo_baby,Alo Baby,Alo Baby,,,,,True,,,,,
al_oqab,Al-Oqab,Al-Oqab,,,,AL-OQAB,True,,,,,
amourish,Amourish,Amourish,,,,,True,,,,,
april,APRIL,APRIL,,,,APRIL,True,,,,,
araldite,Araldite,Araldite,,,,ARALDITE,True,,,,,
arigato,Arigato,Arigato,,,,ARIGATO,True,,,,,
avtar,Avtar,Avtar,,,,AVTAR,True,,,,,
baisun,Baisun,Baisun,,,,,True,,,,,
bakoma,Bakoma,Bakoma,,,,,True,,,,,
barazan,Barazan,Barazan,,,,BARAZAN,True,,,,,
bbg,BBG,BBG,,,,BBG,True,,,,,
blumen,Blumen,Blumen,,,,BLUMEN,True,,,,,
bonhair,Bonhair,Bonhair,,,,BONHAIR,True,,,,,
bornova,Bornova,Bornova,,,,,True,,,,,
bran_saute,Bran & Saute,Bran & Saute,,,,BRAN & SAUTE,True,,,,,
brinto,brinto,brinto,,,,BRINTO,True,,,,,
bziada,Bziada,Bziada,,,,BZIADA,True,,,,,
cafepod,Cafepod,Cafepod,,,,CAFEPOD,True,,,,,
campton,Campton,Campton,,,,,True,,,,,
candicraft,Candicraft,Candicraft,,,,,True,,,,,
carnavalita,Carnavalita,Carnavalita,,,,Carnavalita,True,,,,,
ceo,CEO,CEO,,,,,True,,,,,
chocopaye,CHOCOPAYE,CHOCOPAYE,,,,,True,,,,,
city_candy,City Candy,City Candy,,,,,True,,,,,
classa,ClassA,ClassA,,,,CLASSA,True,,,,,
craftx,Craftx,Craftx,,,,,True,,,,,
dumez,Dumez,Dumez,,,,,True,,,,,
emir,EMIR,EMIR,,,,EMIR,True,,,,,
farell,Farell,Farell,,,,,True,,,,,
fatt,Fatt,Fatt,,,,,True,,,,,
felza,Felza,Felza,,,,FELZA,True,,,,,
foot_fit,Foot Fit,Foot Fit,,,,FOOT FIT,True,,,,,
fosco,Fosco,Fosco,,,,FOSCO,True,,,,,
four_seasons,Four Seasons,Four Seasons,,,,FOUR SEASONS,True,,,,,
fromio,fromio,fromio,,,,,True,,,,,
frutola,Frutola,Frutola,,,,,True,,,,,
gelincik,Gelincik,Gelincik,,,,,True,,,,,
golddoor,Golddoor,Golddoor,,,,,True,,,,,
golden_waves,Golden Waves,Golden Waves,,,,,True,,,,,
good_luck,Good Luck,Good Luck,,,,,True,,,,,
green_koala,Green Koala,Green Koala,,,,,True,,,,,
greta,Greta,Greta,,,,GRETA,True,,,,,
gulp,Gulp,Gulp,,,,,True,,,,,
happy_fresh,happy Fresh,happy Fresh,,,,HAPPY FRESH,True,,,,,
haque,Haque,Haque,,,,,True,,,,,
hokipo,Hokipo,Hokipo,,,,,True,,,,,
indian_coffee_house,Indian Coffee House,Indian Coffee House,,,,INDIAN COFFEE HOUSE,True,,,,,
jpm,Jpm,Jpm,,,,JPM,True,,,,,
kaylon,Kaylon,Kaylon,,,,KAYLON,True,,,,,
kentcafe,kentcafe,kentcafe,,,,KENTCAFE,True,,,,,
kioxia,Kioxia,Kioxia,,,,KIOXIA,True,,,,,
kkk,KKK,KKK,,,,KKK,True,,,,,
koroplast,Koroplast,Koroplast,,,,,True,,,,,
l_amore,L'amore,L'amore,,,,,True,,,,,
leclerc,Leclerc,Leclerc,,,,,True,,,,,
livewire,Livewire,Livewire,,,,,True,,,,,
madeleine,Madeleine,Madeleine,,,,MADELEINE,True,,,,,
maram,Maram,Maram,,,,MARAM,True,,,,,
markiz,Markiz,Markiz,,,,,True,,,,,
mlekovita,Mlekovita,Mlekovita,,,,MLEKOVITA,True,,,,,
monkey_555,Monkey 555,Monkey 555,,,,,True,,,,,
negmet_el_zeitoun,Negmet El Zeitoun,Negmet El Zeitoun,,,,NEGMET EL ZEITOUN,True,,,,,
new_lamthong,new Lamthong,new Lamthong,,,,NEW LAMTHONG,True,,,,,
obour_land,Obour Land,Obour Land,,,,OBOUR LAND,True,,,,,
oko,Oko,Oko,,,,,True,,,,,
op_perfect,Op-Perfect,Op-Perfect,,,,,True,,,,,
ossion,Ossion,Ossion,,,,,True,,,,,
paint_roll,Paint Roll,Paint Roll,,,,,True,,,,,
palmi,Palmi,Palmi,,,,PALMI,True,,,,,
popitas,Popitas,Popitas,,,,POPITAS,True,,,,,
razak,Razak,Razak,,,,,True,,,,,
royal_qatar_choice,Royal Qatar Choice,Royal Qatar Choice,,,,,True,,,,,
sah,SAH,SAH,,,,SAH,True,,,,,
segye_foods,Segye Foods,Segye Foods,,,,,True,,,,,
shirin_vatan,Shirin Vatan,Shirin Vatan,,,,,True,,,,,
silen,Silen,Silen,,,,,True,,,,,
sirena,Sirena,Sirena,,,,SIRENA,True,,,,,
sproud,Sproud,Sproud,,,,SPROUD,True,,,,,
star_rolls,Star Rolls,Star Rolls,,,,,True,,,,,
sun_plus,Sun Plus,Sun Plus,,,,SUN PLUS,True,,,,,
super_j,Super J.,Super J.,,,,SUPER J.,True,,,,,
sweet_logic,Sweet Logic,Sweet Logic,,,,SWEET LOGIC,True,,,,,
tamek,Tamek,Tamek,,,,TAMEK,True,,,,,
tawtaw,TawTaw,TawTaw,,,,TAWTAW,True,,,,,
tenno,Tenno,Tenno,,,,TENNO,True,,,,,
thai_dancer,Thai Dancer,Thai Dancer,,,,THAI DANCER,True,,,,,
the_indian_coffee_house,The Indian Coffee House,The Indian Coffee House,,,,,True,,,,,
three_chefs,Three Chefs,Three Chefs,,,,THREE CHEFS,True,,,,,
touchings,Touchings,Touchings,,,,,True,,,,,
unitaste,UniTaste,UniTaste,,,,UNITASTE,True,,,,,
vascali,Vascali,Vascali,,,,,True,,,,,
wana,Wana,Wana,,,,WANA,True,,,,,
wimzy,Wimzy,Wimzy,,,,WIMZY,True,,,,,
zmrd,ZMRD,ZMRD,,,,,True,,,,,
baskrem,Baskrem,Baskrem,,,,BASKREM,True,,,,,
go_mix,Go Mix,Go Mix,,,,GO MIX,True,,,,,
jambo,Jambo,Jambo,,,,JAMBO,True,,,,,
kiddo,Kiddo,Kiddo,,,,KIDDO,True,,,,,
3_crusts,3 Crusts,3 Crusts,,,,3 CRUSTS,True,,,,,
4ever,4Ever,4Ever,,,,4EVER,True,,,,,
activise,Activise,Activise,,,,ACTIVISE,True,,,,,
aes,Aes,Aes,,,,AES,True,,,,,
al_diyafah,Al Diyafah,Al Diyafah,,,,AL DIYAFAH,True,,,,,
archy,Archy,Archy,,,,,True,,,,,
asinaco,Asinaco,Asinaco,,,,ASINACO,True,,,,,
bavin,Bavin,Bavin,,,,BAVIN,True,,,,,
berger,Berger,Berger,,,,BERGER,True,,,,,
brique,Brique,Brique,,,,,True,,,,,
carotone,Carotone,Carotone,,,,CAROTONE,True,,,,,
castillo,Castillo,Castillo,,,,CASTILLO,True,,,,,
century_leady,Century Leady,Century Leady,,,,CENTURY LEADY,True,,,,,
